# Precios industriales: pernos y tornillería (NACE C25.94) (IT)
# Unidad: índice 2021=100
# Fuente: Eurostat - https://ec.europa.eu/eurostat
# Licencia: CC BY 4.0 - https://ec.europa.eu/eurostat/web/main/help/copyright-notice
# Cita obligatoria: Fuente: Eurostat
# Recopilado por Observatorio de precios de cristalesparachimeneas.es - generado 2026-09-20T08:49:27+00:00
date,value
2000-01-01,74
2000-02-01,74
2000-03-01,74
2000-04-01,74
2000-05-01,74.1
2000-06-01,74.2
2000-07-01,74.4
2000-08-01,74.5
2000-09-01,74.7
2000-10-01,74.9
2000-11-01,75.3
2000-12-01,75.4
2001-01-01,75.7
2001-02-01,76
2001-03-01,76
2001-04-01,75.9
2001-05-01,75.9
2001-06-01,75.7
2001-07-01,75.5
2001-08-01,75.4
2001-09-01,75.5
2001-10-01,75.2
2001-11-01,75.2
2001-12-01,74.5
2002-01-01,74.6
2002-02-01,74.5
2002-03-01,74.8
2002-04-01,74.6
2002-05-01,74.8
2002-06-01,74.9
2002-07-01,74.8
2002-08-01,74.8
2002-09-01,74.9
2002-10-01,75
2002-11-01,75.1
2002-12-01,75.4
2003-01-01,75.6
2003-02-01,75.4
2003-03-01,75.4
2003-04-01,75.4
2003-05-01,75.6
2003-06-01,75.7
2003-07-01,75.6
2003-08-01,75.8
2003-09-01,76.2
2003-10-01,76.3
2003-11-01,76.3
2003-12-01,76.4
2004-01-01,76.3
2004-02-01,76.7
2004-03-01,77.1
2004-04-01,78.4
2004-05-01,79.2
2004-06-01,79.4
2004-07-01,79.6
2004-08-01,79.7
2004-09-01,80
2004-10-01,80.2
2004-11-01,80.5
2004-12-01,80.9
2005-01-01,81.6
2005-02-01,81.6
2005-03-01,81.6
2005-04-01,81.6
2005-05-01,81.6
2005-06-01,81.6
2005-07-01,81.6
2005-08-01,81.6
2005-09-01,81.6
2005-10-01,81.6
2005-11-01,81.6
2005-12-01,81.6
2006-01-01,84.6
2006-02-01,84.6
2006-03-01,84.6
2006-04-01,84.6
2006-05-01,84.6
2006-06-01,84.6
2006-07-01,84.6
2006-08-01,84.6
2006-09-01,84.6
2006-10-01,84.6
2006-11-01,84.6
2006-12-01,84.6
2007-01-01,88.2
2007-02-01,89.7
2007-03-01,90.6
2007-04-01,90.4
2007-05-01,89.9
2007-06-01,91.3
2007-07-01,91.9
2007-08-01,91.9
2007-09-01,92
2007-10-01,92.2
2007-11-01,91.9
2007-12-01,90.8
2008-01-01,91.5
2008-02-01,91.5
2008-03-01,91.5
2008-04-01,91.5
2008-05-01,91.6
2008-06-01,93
2008-07-01,96.1
2008-08-01,96.1
2008-09-01,97.6
2008-10-01,97.5
2008-11-01,96.6
2008-12-01,98.4
2009-01-01,97.7
2009-02-01,97.2
2009-03-01,96
2009-04-01,96.5
2009-05-01,94
2009-06-01,96.4
2009-07-01,96.2
2009-08-01,95.3
2009-09-01,92.5
2009-10-01,93.9
2009-11-01,93.9
2009-12-01,92.7
2010-01-01,94.6
2010-02-01,94.9
2010-03-01,94.3
2010-04-01,94.8
2010-05-01,95
2010-06-01,95.7
2010-07-01,95.2
2010-08-01,95.2
2010-09-01,96.9
2010-10-01,97.3
2010-11-01,96.1
2010-12-01,96
2011-01-01,96.1
2011-02-01,96.3
2011-03-01,96.2
2011-04-01,96.7
2011-05-01,97.3
2011-06-01,97.5
2011-07-01,97.4
2011-08-01,97.6
2011-09-01,97.3
2011-10-01,96.6
2011-11-01,96.6
2011-12-01,96.6
2012-01-01,97.1
2012-02-01,97.2
2012-03-01,97.3
2012-04-01,97.2
2012-05-01,96.8
2012-06-01,97.4
2012-07-01,96.8
2012-08-01,96.9
2012-09-01,96.4
2012-10-01,96.6
2012-11-01,96.1
2012-12-01,95.8
2013-01-01,95
2013-02-01,95.7
2013-03-01,94.7
2013-04-01,94.7
2013-05-01,94.9
2013-06-01,95.7
2013-07-01,95.5
2013-08-01,95.5
2013-09-01,95.6
2013-10-01,95.3
2013-11-01,95.4
2013-12-01,95.6
2014-01-01,94.4
2014-02-01,94.3
2014-03-01,94.5
2014-04-01,94.9
2014-05-01,94.8
2014-06-01,95
2014-07-01,95.2
2014-08-01,95.2
2014-09-01,95.1
2014-10-01,94.8
2014-11-01,94.7
2014-12-01,95
2015-01-01,94.8
2015-02-01,94.6
2015-03-01,94.6
2015-04-01,94.7
2015-05-01,94.7
2015-06-01,94.8
2015-07-01,94.8
2015-08-01,94.8
2015-09-01,94.9
2015-10-01,94.8
2015-11-01,94.8
2015-12-01,94.6
2016-01-01,94.5
2016-02-01,94.6
2016-03-01,94.6
2016-04-01,94.6
2016-05-01,94.2
2016-06-01,94.2
2016-07-01,94.3
2016-08-01,94.3
2016-09-01,94.2
2016-10-01,94.3
2016-11-01,94
2016-12-01,94.1
2017-01-01,94
2017-02-01,93.9
2017-03-01,94.1
2017-04-01,94.4
2017-05-01,94.5
2017-06-01,94.6
2017-07-01,95.2
2017-08-01,95.1
2017-09-01,95
2017-10-01,95.1
2017-11-01,95.1
2017-12-01,95.1
2018-01-01,95.1
2018-02-01,95.8
2018-03-01,95.8
2018-04-01,96.2
2018-05-01,96.1
2018-06-01,96.8
2018-07-01,96.9
2018-08-01,96.8
2018-09-01,96.2
2018-10-01,96.3
2018-11-01,95.8
2018-12-01,95.7
2019-01-01,95.6
2019-02-01,96.3
2019-03-01,96.8
2019-04-01,96.5
2019-05-01,96.5
2019-06-01,96.6
2019-07-01,96.6
2019-08-01,96.2
2019-09-01,96.2
2019-10-01,96.2
2019-11-01,96.2
2019-12-01,96.2
2020-01-01,96.1
2020-02-01,96.3
2020-03-01,96.2
2020-04-01,96.5
2020-05-01,95.7
2020-06-01,96.4
